,label,title,description
7180,0,Powell Urges China to Hold Taiwan Talks,Secretary of State Colin Powell encouraged Chinese leaders on Monday to resume a dialogue with Taiwan but suggested Beijing was not prepared to do so because of strong concerns about President Chen Shui-bian #39;s policies.
7181,3,SingTel tests video calls between fixed-line and mobile phones (AFP),AFP - Singapore Telecommunications (SingTel) started trials of third generation (3G) video calls between mobile and fixed-line phones.
7182,2,"Ispat International to buy LNM, then Int #39;l Steel","Ispat International NV (IST.N: Quote, Profile, Research) (ISPA.AS: Quote, Profile, Research) on Monday said it would buy LNM Holdings NV and then will purchase International Steel Group Inc."
7183,0,Killer typhoon swipes Taiwan,up to 130 km (81 miles per hour). The eye was 80 km north of Taipei at 0800 GMT and. driver in the northern port city of Keelung.  quot;I #39;ve never seen anything like it.
7184,3,Australia court hears case against song-share website owner (AFP),AFP - An Australian song-share website which offered links to music download sites was dubbed one of the world's largest copyright infringers in a landmark 500 million Australian dollar (374 million US) case.
7185,1,El Guerrouj Plans to Retire in 2006," RABAT, Morocco (Reuters) - Double Olympic champion Hicham  El Guerrouj, the greatest middle distance runner of his  generation, plans to retire in 2006 after trying to break the  5,000 meters world record next year."
7186,3,Leading games maker up for sale,"Leading independent games maker,  Argonaut, is put up for sale to try to save the UK firm from going under."
7187,0,Israel Kills 14 in Gaza Before Key Withdrawal Vote, GAZA (Reuters) - The Israeli army killed 14 Palestinians in  a raid on a Gaza refugee camp Monday as Prime Minister Ariel  Sharon prepared for a critical parliamentary vote on his plan  to withdraw from the occupied territory.
7188,3,Yahoo to start Chennai operations,"Chennai: Internet major Yahoo Inc will own a 25-member high-skilled software professional team in Chennai, after it acquired US-based Stata Labs."
7189,0,Indian decision on passports discriminatory: Pak,Islamabad on Monday termed as  quot;discriminatory quot; and  quot;not in sync with peace process quot; the reported decision of Jammu and Kashmir officials to issue passports with explicit instructions that it is not valid for travel to Pakistan.
7190,1,Manchester United Ends Talks With Glazer on Takeover (Update2),Manchester United Plc said it ended talks with Malcolm Glazer about a takeover bid for the world #39;s biggest soccer club by revenue because the US billionaire #39;s proposal involves borrowing against the company #39;s assets.
7191,1,NASCAR Community Mourns After Plane Crash,The NASCAR community is mourning a tragic loss after a plane crash killed 10 members of a racing dynasty. Federal officials say 8 passengers and two pilots died when the Hendrick Motorsports aircraft went down on its way to a race in Virginia.
7192,2,Bright Marks  amp; Sparks,It speaks of grateful grannies and bowing bread-earners as Munificence plc divides between its investors excess booty earned from triumph on commerce #39;s high seas.
7193,3,Borland focuses on UML modeling,"Borland Software this week is breaking up its Together ControlCenter package for UML modeling into separate products for developing, designing, and architecting applications."
7194,3,'Spam King' Ordered to Disable Spyware,"A federal judge has ordered a man known as the ""Spam King"" to disable so-called spyware programs that infiltrate people's computers, track their Internet use and flood them with pop-up advertising."
7195,0,Blair: Next Few Weeks 'Crucial' for N.Ireland," LONDON (Reuters) - The next few weeks will be critical for  efforts to clinch a new Northern Ireland peace deal, British  Prime Minister Tony Blair said Monday."
7196,2,"Yahoo, Adobe team on search, boost PDF","Yahoo and Adobe have entered an alliance aimed at boosting Yahoo #39;s Internet search tool while possibly turning more Net content into PDF (Portable Document Format) documents, to the advantage of Adobe #39;s PDF Reader product."
7197,1,Reds snub Glazer,"MANCHESTER United today broke off talks with US sports tycoon Malcolm Glazer about his potential takeover bid. The decision was hailed as  quot;fantastic quot; by supporters, who have waged a fierce campaign against him."
7198,0,US sees China pressing NKorea for quick resumption of nuclear talks (AFP),"AFP - China signalled to US Secretary of State Colin Powell it will press North Korea to return quickly to stalled talks on its nuclear weapons program, a senior State Department official said."
7199,0,"New Violence Flares in Iraq, After Executions Leave 50 Dead","The military reported the deaths of a U.S. soldier and six Iraqi civilians today, a day after Iraqi officials announced the deadliest ambush of the insurgency."
7200,3,Intel Prepares for the Next 20 Years,"Chip maker plans for smaller, faster, less power-hungry processors."
7201,2,Now Norway riles the oil market,"Norwegian ship owners threaten to expand a lockout, disrupting production. Marsh  amp; McLennan #39;s CEO reportedly is set to resign."
7202,3,Mac users face rare virus,"Cyber threats, chiefly viruses like NetSky and Sasser, make security an ongoing concern as it holds steady over software infrastructure as the third top priority."
7203,2,Bond yields near 7-month lows,"NEW YORK (CNN/Money) - US Treasuries rallied early Monday, sending yields to their lowest levels in nearly seven months, as record high crude oil prices pressured equities."
7204,3,Mind those IMs--your cubicle's walls have eyes,"As more firms install software to keep tabs on workers, start-ups and heavy hitters alike spy an opportunity in surveillance products."
7205,0,TV REPORTER DROWNS ON ASSIGNMENT,"Taipei, Oct. 25 (CNA) A local TV reporter was swept away by floodwaters and drowned while covering Typhoon Nock-Ten in Taipei County Monday morning."
7206,2,"Hynix sees Q3 sales, profits slip sequentially","SEOUL, South Korea - Hynix Semiconductor Inc. made a profit of 530 billion won (about US\$467 million) on sales revenue of 1,542 billion won (about US\$1,359 million) in the third quarter of 2004."
7207,3,Cassini takes passing shot of Saturn #39;s moon,"Monash scientist Andrew Prentice ponders the probe that will land on the Saturnian moon Titan in January. Photo: Angela Wylie. NASA #39;s mission to Saturn, Cassini, will pass a crucial milestone "
7208,1,Bulloch to captain Scots,"Bulloch takes over from Scott Murray, who is recovering from knee surgery, for the games against Australia (two), Japan and South Africa."
7209,0,Karzai Win Assured as Afghan Poll Count Winds Up," KABUL (Reuters) - Afghan President Hamid Karzai is sure of  victory in his country's historic presidential poll, but the  result will not be announced for a day or so until the last few  ballot boxes are counted, an official said Monday."
7210,2,"Reliance #39;s Q2 profit jumps 38.7 percent, shares slip (update):","Business India: Mumbai, Oct 25 : Reliance Industries Ltd., India #39;s largest private business conglomerate, Monday reported a better-than-expected 38."
7211,0,Four killed in Thai violence,"SECURITY forces fired shots in the air and used water cannons and tear gas to disperse about 2000 angry Muslim youths rioting in Thailand #39;s troubled south Monday, leaving at least four people dead and more than 20 injured, police said."
7212,0,Police open fire at Thai Muslim protest,Up to five people have died and at least 20 injured after security forces in southern Thailand fired shots in the air and used water cannons and tear gas to disperse protestors.
7213,0,Consular Office of Korean Embassy in Beijing Considers Suspending &lt;b&gt;...&lt;/b&gt;,"The Consular Office of the South Korean Embassy in Beijing decided on October 25 to consider halting general consular services, owing to a recent flow of North Korean defectors crossing into China and overpopulating the consulates temporary housing "
7214,3,Survey: Porn to Boost Wireless Web Services (Reuters),"Reuters - Mobile phone users around the world\will spend  #36;1 billion a year on pornography sent to their\handsets by 2008, which may boost the wireless services sector\much as it fueled growth in the fixed-line Internet, a market\research firm said."
7215,3,"US, Russian Astronauts Land Safely in Kazakhstan","Russian cosmonaut Gennady Padalka and American astronaut Mike Fincke had been in space since April. While in space they carried out four space walks, including one crucial mission to repair "
7216,3,"U2 Lovers Mad? Most Excited With iPod Deal, Fan Website Editor &lt;b&gt;...&lt;/b&gt;",The majority of fans of the rock group U2 are happy and excited with its expected announcement of a deal with Apple Computer to launch a special-edition U2 
7217,2,Spitzer Strikes Again,"Eliot Spitzer received an anonymous letter last March that made for intriguing reading. The message suggested that the New York attorney general poke around Marsh  amp; McLennan, the US #39;s largest insurance broker "
7218,1,Still Perfect: Win streak reaches 21 for Patriots,The New England Patriots extended their remarkable winning streak to 21 games on Sunday and broke another NFL record in the process in their 13-7 win over the New York Jets at Gillette Stadium.
